id,container id,scenario,background,illumination,width at the top,width at the bottom,height,depth,container capacity,container mass,filling type,filling level,filling density,filling mass,object mass,handover starting frame,handover start timestamp,handover hand,audio_file,rgb_view1,rgb_view2,rgb_view3,rgb_view4
284,6,2,1,1,49.0,59.0,175.0,-1.0,128.0,15.0,1,1,0.34,22.0,37.0,-1,-1,-1,data/train/audio/000284.wav,data/train/view1/rgb/000284.mp4,data/train/view2/rgb/000284.mp4,data/train/view3/rgb/000284.mp4,data/train/view4/rgb/000284.mp4
285,3,0,1,1,69.0,39.0,85.0,-1.0,202.0,3.0,0,0,0.0,0.0,3.0,-1,-1,-1,data/train/audio/000285.wav,data/train/view1/rgb/000285.mp4,data/train/view2/rgb/000285.mp4,data/train/view3/rgb/000285.mp4,data/train/view4/rgb/000285.mp4
286,6,2,1,1,49.0,59.0,175.0,-1.0,128.0,15.0,3,1,1.0,64.0,79.0,-1,-1,-1,data/train/audio/000286.wav,data/train/view1/rgb/000286.mp4,data/train/view2/rgb/000286.mp4,data/train/view3/rgb/000286.mp4,data/train/view4/rgb/000286.mp4
287,1,2,1,0,98.0,61.0,119.0,-1.0,520.0,10.0,3,1,1.0,260.0,270.0,-1,-1,-1,data/train/audio/000287.wav,data/train/view1/rgb/000287.mp4,data/train/view2/rgb/000287.mp4,data/train/view3/rgb/000287.mp4,data/train/view4/rgb/000287.mp4
288,4,1,0,0,88.0,56.0,91.0,-1.0,296.0,86.0,1,1,0.34,45.0,131.0,-1,-1,-1,data/train/audio/000288.wav,data/train/view1/rgb/000288.mp4,data/train/view2/rgb/000288.mp4,data/train/view3/rgb/000288.mp4,data/train/view4/rgb/000288.mp4
289,1,2,0,1,98.0,61.0,119.0,-1.0,520.0,10.0,3,1,1.0,260.0,270.0,-1,-1,-1,data/train/audio/000289.wav,data/train/view1/rgb/000289.mp4,data/train/view2/rgb/000289.mp4,data/train/view3/rgb/000289.mp4,data/train/view4/rgb/000289.mp4
290,5,2,0,0,81.0,67.0,136.0,-1.0,363.0,134.0,1,1,0.34,71.0,205.0,-1,-1,-1,data/train/audio/000290.wav,data/train/view1/rgb/000290.mp4,data/train/view2/rgb/000290.mp4,data/train/view3/rgb/000290.mp4,data/train/view4/rgb/000290.mp4
291,6,0,1,1,49.0,59.0,175.0,-1.0,128.0,15.0,0,0,0.0,0.0,15.0,-1,-1,-1,data/train/audio/000291.wav,data/train/view1/rgb/000291.mp4,data/train/view2/rgb/000291.mp4,data/train/view3/rgb/000291.mp4,data/train/view4/rgb/000291.mp4
292,3,0,1,1,69.0,39.0,85.0,-1.0,202.0,3.0,3,1,1.0,101.0,104.0,-1,-1,-1,data/train/audio/000292.wav,data/train/view1/rgb/000292.mp4,data/train/view2/rgb/000292.mp4,data/train/view3/rgb/000292.mp4,data/train/view4/rgb/000292.mp4
293,2,2,0,0,69.0,42.0,72.0,-1.0,185.0,2.0,1,1,0.34,35.0,37.0,-1,-1,-1,data/train/audio/000293.wav,data/train/view1/rgb/000293.mp4,data/train/view2/rgb/000293.mp4,data/train/view3/rgb/000293.mp4,data/train/view4/rgb/000293.mp4
294,5,1,0,0,81.0,67.0,136.0,-1.0,363.0,134.0,3,1,1.0,182.0,316.0,-1,-1,-1,data/train/audio/000294.wav,data/train/view1/rgb/000294.mp4,data/train/view2/rgb/000294.mp4,data/train/view3/rgb/000294.mp4,data/train/view4/rgb/000294.mp4
295,9,0,1,1,80.0,80.0,131.0,45.0,471.6,15.0,2,2,0.82,347.0,362.0,-1,-1,-1,data/train/audio/000295.wav,data/train/view1/rgb/000295.mp4,data/train/view2/rgb/000295.mp4,data/train/view3/rgb/000295.mp4,data/train/view4/rgb/000295.mp4
296,7,1,1,1,193.0,193.0,241.0,69.0,3209.397,59.0,0,0,0.0,0.0,59.0,-1,-1,-1,data/train/audio/000296.wav,data/train/view1/rgb/000296.mp4,data/train/view2/rgb/000296.mp4,data/train/view3/rgb/000296.mp4,data/train/view4/rgb/000296.mp4
297,3,2,1,0,69.0,39.0,85.0,-1.0,202.0,3.0,1,2,0.34,66.0,69.0,-1,-1,-1,data/train/audio/000297.wav,data/train/view1/rgb/000297.mp4,data/train/view2/rgb/000297.mp4,data/train/view3/rgb/000297.mp4,data/train/view4/rgb/000297.mp4
298,8,0,1,1,135.0,135.0,164.0,56.0,1239.84,31.0,0,0,0.0,0.0,31.0,-1,-1,-1,data/train/audio/000298.wav,data/train/view1/rgb/000298.mp4,data/train/view2/rgb/000298.mp4,data/train/view3/rgb/000298.mp4,data/train/view4/rgb/000298.mp4
299,3,0,1,0,69.0,39.0,85.0,-1.0,202.0,3.0,1,2,0.34,66.0,69.0,-1,-1,-1,data/train/audio/000299.wav,data/train/view1/rgb/000299.mp4,data/train/view2/rgb/000299.mp4,data/train/view3/rgb/000299.mp4,data/train/view4/rgb/000299.mp4
300,6,0,1,1,49.0,59.0,175.0,-1.0,128.0,15.0,2,2,0.82,95.0,110.0,-1,-1,-1,data/train/audio/000300.wav,data/train/view1/rgb/000300.mp4,data/train/view2/rgb/000300.mp4,data/train/view3/rgb/000300.mp4,data/train/view4/rgb/000300.mp4
301,6,0,1,0,49.0,59.0,175.0,-1.0,128.0,15.0,3,2,1.0,115.0,130.0,-1,-1,-1,data/train/audio/000301.wav,data/train/view1/rgb/000301.mp4,data/train/view2/rgb/000301.mp4,data/train/view3/rgb/000301.mp4,data/train/view4/rgb/000301.mp4
302,2,2,0,0,69.0,42.0,72.0,-1.0,185.0,2.0,2,2,0.82,137.0,139.0,-1,-1,-1,data/train/audio/000302.wav,data/train/view1/rgb/000302.mp4,data/train/view2/rgb/000302.mp4,data/train/view3/rgb/000302.mp4,data/train/view4/rgb/000302.mp4
303,2,2,1,1,69.0,42.0,72.0,-1.0,185.0,2.0,3,2,1.0,167.0,169.0,-1,-1,-1,data/train/audio/000303.wav,data/train/view1/rgb/000303.mp4,data/train/view2/rgb/000303.mp4,data/train/view3/rgb/000303.mp4,data/train/view4/rgb/000303.mp4
304,3,1,0,0,69.0,39.0,85.0,-1.0,202.0,3.0,3,1,1.0,101.0,104.0,-1,-1,-1,data/train/audio/000304.wav,data/train/view1/rgb/000304.mp4,data/train/view2/rgb/000304.mp4,data/train/view3/rgb/000304.mp4,data/train/view4/rgb/000304.mp4
305,2,2,0,1,69.0,42.0,72.0,-1.0,185.0,2.0,2,1,0.82,76.0,78.0,-1,-1,-1,data/train/audio/000305.wav,data/train/view1/rgb/000305.mp4,data/train/view2/rgb/000305.mp4,data/train/view3/rgb/000305.mp4,data/train/view4/rgb/000305.mp4
306,9,0,0,1,80.0,80.0,131.0,45.0,471.6,15.0,2,2,0.82,347.0,362.0,-1,-1,-1,data/train/audio/000306.wav,data/train/view1/rgb/000306.mp4,data/train/view2/rgb/000306.mp4,data/train/view3/rgb/000306.mp4,data/train/view4/rgb/000306.mp4
307,6,1,1,0,49.0,59.0,175.0,-1.0,128.0,15.0,2,1,0.82,53.0,68.0,-1,-1,-1,data/train/audio/000307.wav,data/train/view1/rgb/000307.mp4,data/train/view2/rgb/000307.mp4,data/train/view3/rgb/000307.mp4,data/train/view4/rgb/000307.mp4
308,6,0,1,0,49.0,59.0,175.0,-1.0,128.0,15.0,2,1,0.82,53.0,68.0,-1,-1,-1,data/train/audio/000308.wav,data/train/view1/rgb/000308.mp4,data/train/view2/rgb/000308.mp4,data/train/view3/rgb/000308.mp4,data/train/view4/rgb/000308.mp4
309,8,0,0,1,135.0,135.0,164.0,56.0,1239.84,31.0,1,2,0.34,478.0,509.0,-1,-1,-1,data/train/audio/000309.wav,data/train/view1/rgb/000309.mp4,data/train/view2/rgb/000309.mp4,data/train/view3/rgb/000309.mp4,data/train/view4/rgb/000309.mp4
310,7,2,0,1,193.0,193.0,241.0,69.0,3209.397,59.0,2,1,0.82,1489.0,1548.0,-1,-1,-1,data/train/audio/000310.wav,data/train/view1/rgb/000310.mp4,data/train/view2/rgb/000310.mp4,data/train/view3/rgb/000310.mp4,data/train/view4/rgb/000310.mp4
311,9,0,1,0,80.0,80.0,131.0,45.0,471.6,15.0,1,1,0.34,89.0,104.0,-1,-1,-1,data/train/audio/000311.wav,data/train/view1/rgb/000311.mp4,data/train/view2/rgb/000311.mp4,data/train/view3/rgb/000311.mp4,data/train/view4/rgb/000311.mp4
312,5,0,0,0,81.0,67.0,136.0,-1.0,363.0,134.0,0,0,0.0,0.0,134.0,-1,-1,-1,data/train/audio/000312.wav,data/train/view1/rgb/000312.mp4,data/train/view2/rgb/000312.mp4,data/train/view3/rgb/000312.mp4,data/train/view4/rgb/000312.mp4
313,1,1,0,0,98.0,61.0,119.0,-1.0,520.0,10.0,3,2,1.0,468.0,478.0,-1,-1,-1,data/train/audio/000313.wav,data/train/view1/rgb/000313.mp4,data/train/view2/rgb/000313.mp4,data/train/view3/rgb/000313.mp4,data/train/view4/rgb/000313.mp4
314,5,0,0,1,81.0,67.0,136.0,-1.0,363.0,134.0,3,1,1.0,182.0,316.0,-1,-1,-1,data/train/audio/000314.wav,data/train/view1/rgb/000314.mp4,data/train/view2/rgb/000314.mp4,data/train/view3/rgb/000314.mp4,data/train/view4/rgb/000314.mp4
315,6,0,1,0,49.0,59.0,175.0,-1.0,128.0,15.0,2,2,0.82,95.0,110.0,-1,-1,-1,data/train/audio/000315.wav,data/train/view1/rgb/000315.mp4,data/train/view2/rgb/000315.mp4,data/train/view3/rgb/000315.mp4,data/train/view4/rgb/000315.mp4
316,5,0,0,1,81.0,67.0,136.0,-1.0,363.0,134.0,1,2,0.34,128.0,262.0,-1,-1,-1,data/train/audio/000316.wav,data/train/view1/rgb/000316.mp4,data/train/view2/rgb/000316.mp4,data/train/view3/rgb/000316.mp4,data/train/view4/rgb/000316.mp4
317,1,0,1,0,98.0,61.0,119.0,-1.0,520.0,10.0,1,2,0.34,195.0,205.0,-1,-1,-1,data/train/audio/000317.wav,data/train/view1/rgb/000317.mp4,data/train/view2/rgb/000317.mp4,data/train/view3/rgb/000317.mp4,data/train/view4/rgb/000317.mp4
318,7,1,0,1,193.0,193.0,241.0,69.0,3209.397,59.0,2,2,0.82,2680.0,2739.0,-1,-1,-1,data/train/audio/000318.wav,data/train/view1/rgb/000318.mp4,data/train/view2/rgb/000318.mp4,data/train/view3/rgb/000318.mp4,data/train/view4/rgb/000318.mp4
319,4,0,1,1,88.0,56.0,91.0,-1.0,296.0,86.0,3,1,1.0,148.0,234.0,-1,-1,-1,data/train/audio/000319.wav,data/train/view1/rgb/000319.mp4,data/train/view2/rgb/000319.mp4,data/train/view3/rgb/000319.mp4,data/train/view4/rgb/000319.mp4
320,3,1,0,0,69.0,39.0,85.0,-1.0,202.0,3.0,0,0,0.0,0.0,3.0,-1,-1,-1,data/train/audio/000320.wav,data/train/view1/rgb/000320.mp4,data/train/view2/rgb/000320.mp4,data/train/view3/rgb/000320.mp4,data/train/view4/rgb/000320.mp4
321,8,0,1,1,135.0,135.0,164.0,56.0,1239.84,31.0,1,1,0.34,266.0,297.0,-1,-1,-1,data/train/audio/000321.wav,data/train/view1/rgb/000321.mp4,data/train/view2/rgb/000321.mp4,data/train/view3/rgb/000321.mp4,data/train/view4/rgb/000321.mp4
322,8,1,1,0,135.0,135.0,164.0,56.0,1239.84,31.0,1,2,0.34,478.0,509.0,-1,-1,-1,data/train/audio/000322.wav,data/train/view1/rgb/000322.mp4,data/train/view2/rgb/000322.mp4,data/train/view3/rgb/000322.mp4,data/train/view4/rgb/000322.mp4
323,3,1,1,1,69.0,39.0,85.0,-1.0,202.0,3.0,1,1,0.34,36.0,39.0,-1,-1,-1,data/train/audio/000323.wav,data/train/view1/rgb/000323.mp4,data/train/view2/rgb/000323.mp4,data/train/view3/rgb/000323.mp4,data/train/view4/rgb/000323.mp4
324,6,0,1,1,49.0,59.0,175.0,-1.0,128.0,15.0,1,1,0.34,22.0,37.0,-1,-1,-1,data/train/audio/000324.wav,data/train/view1/rgb/000324.mp4,data/train/view2/rgb/000324.mp4,data/train/view3/rgb/000324.mp4,data/train/view4/rgb/000324.mp4
325,9,2,1,0,80.0,80.0,131.0,45.0,471.6,15.0,2,1,0.82,193.0,208.0,-1,-1,-1,data/train/audio/000325.wav,data/train/view1/rgb/000325.mp4,data/train/view2/rgb/000325.mp4,data/train/view3/rgb/000325.mp4,data/train/view4/rgb/000325.mp4
326,6,0,1,0,49.0,59.0,175.0,-1.0,128.0,15.0,0,0,0.0,0.0,15.0,-1,-1,-1,data/train/audio/000326.wav,data/train/view1/rgb/000326.mp4,data/train/view2/rgb/000326.mp4,data/train/view3/rgb/000326.mp4,data/train/view4/rgb/000326.mp4
327,6,0,0,1,49.0,59.0,175.0,-1.0,128.0,15.0,1,1,0.34,22.0,37.0,-1,-1,-1,data/train/audio/000327.wav,data/train/view1/rgb/000327.mp4,data/train/view2/rgb/000327.mp4,data/train/view3/rgb/000327.mp4,data/train/view4/rgb/000327.mp4
328,3,1,0,0,69.0,39.0,85.0,-1.0,202.0,3.0,2,1,0.82,82.0,85.0,-1,-1,-1,data/train/audio/000328.wav,data/train/view1/rgb/000328.mp4,data/train/view2/rgb/000328.mp4,data/train/view3/rgb/000328.mp4,data/train/view4/rgb/000328.mp4
329,9,2,0,1,80.0,80.0,131.0,45.0,471.6,15.0,0,0,0.0,0.0,15.0,-1,-1,-1,data/train/audio/000329.wav,data/train/view1/rgb/000329.mp4,data/train/view2/rgb/000329.mp4,data/train/view3/rgb/000329.mp4,data/train/view4/rgb/000329.mp4
330,4,2,0,1,88.0,56.0,91.0,-1.0,296.0,86.0,1,1,0.34,45.0,131.0,-1,-1,-1,data/train/audio/000330.wav,data/train/view1/rgb/000330.mp4,data/train/view2/rgb/000330.mp4,data/train/view3/rgb/000330.mp4,data/train/view4/rgb/000330.mp4
331,1,0,1,1,98.0,61.0,119.0,-1.0,520.0,10.0,3,2,1.0,468.0,478.0,-1,-1,-1,data/train/audio/000331.wav,data/train/view1/rgb/000331.mp4,data/train/view2/rgb/000331.mp4,data/train/view3/rgb/000331.mp4,data/train/view4/rgb/000331.mp4
332,7,1,1,1,193.0,193.0,241.0,69.0,3209.397,59.0,2,2,0.82,2680.0,2739.0,-1,-1,-1,data/train/audio/000332.wav,data/train/view1/rgb/000332.mp4,data/train/view2/rgb/000332.mp4,data/train/view3/rgb/000332.mp4,data/train/view4/rgb/000332.mp4
333,5,0,1,0,81.0,67.0,136.0,-1.0,363.0,134.0,2,2,0.82,262.0,396.0,-1,-1,-1,data/train/audio/000333.wav,data/train/view1/rgb/000333.mp4,data/train/view2/rgb/000333.mp4,data/train/view3/rgb/000333.mp4,data/train/view4/rgb/000333.mp4
334,4,2,1,0,88.0,56.0,91.0,-1.0,296.0,86.0,2,1,0.82,122.0,208.0,-1,-1,-1,data/train/audio/000334.wav,data/train/view1/rgb/000334.mp4,data/train/view2/rgb/000334.mp4,data/train/view3/rgb/000334.mp4,data/train/view4/rgb/000334.mp4
335,5,1,0,0,81.0,67.0,136.0,-1.0,363.0,134.0,1,2,0.34,128.0,262.0,-1,-1,-1,data/train/audio/000335.wav,data/train/view1/rgb/000335.mp4,data/train/view2/rgb/000335.mp4,data/train/view3/rgb/000335.mp4,data/train/view4/rgb/000335.mp4
336,7,0,1,0,193.0,193.0,241.0,69.0,3209.397,59.0,2,2,0.82,2680.0,2739.0,-1,-1,-1,data/train/audio/000336.wav,data/train/view1/rgb/000336.mp4,data/train/view2/rgb/000336.mp4,data/train/view3/rgb/000336.mp4,data/train/view4/rgb/000336.mp4
337,8,1,1,0,135.0,135.0,164.0,56.0,1239.84,31.0,2,2,0.82,1084.0,1115.0,-1,-1,-1,data/train/audio/000337.wav,data/train/view1/rgb/000337.mp4,data/train/view2/rgb/000337.mp4,data/train/view3/rgb/000337.mp4,data/train/view4/rgb/000337.mp4
338,4,0,0,0,88.0,56.0,91.0,-1.0,296.0,86.0,3,1,1.0,148.0,234.0,-1,-1,-1,data/train/audio/000338.wav,data/train/view1/rgb/000338.mp4,data/train/view2/rgb/000338.mp4,data/train/view3/rgb/000338.mp4,data/train/view4/rgb/000338.mp4
339,7,0,1,1,193.0,193.0,241.0,69.0,3209.397,59.0,2,1,0.82,1489.0,1548.0,-1,-1,-1,data/train/audio/000339.wav,data/train/view1/rgb/000339.mp4,data/train/view2/rgb/000339.mp4,data/train/view3/rgb/000339.mp4,data/train/view4/rgb/000339.mp4
340,4,1,0,1,88.0,56.0,91.0,-1.0,296.0,86.0,2,1,0.82,122.0,208.0,-1,-1,-1,data/train/audio/000340.wav,data/train/view1/rgb/000340.mp4,data/train/view2/rgb/000340.mp4,data/train/view3/rgb/000340.mp4,data/train/view4/rgb/000340.mp4
341,3,1,1,0,69.0,39.0,85.0,-1.0,202.0,3.0,2,1,0.82,82.0,85.0,-1,-1,-1,data/train/audio/000341.wav,data/train/view1/rgb/000341.mp4,data/train/view2/rgb/000341.mp4,data/train/view3/rgb/000341.mp4,data/train/view4/rgb/000341.mp4
342,9,1,1,1,80.0,80.0,131.0,45.0,471.6,15.0,2,1,0.82,193.0,208.0,-1,-1,-1,data/train/audio/000342.wav,data/train/view1/rgb/000342.mp4,data/train/view2/rgb/000342.mp4,data/train/view3/rgb/000342.mp4,data/train/view4/rgb/000342.mp4
343,9,0,0,1,80.0,80.0,131.0,45.0,471.6,15.0,2,1,0.82,193.0,208.0,-1,-1,-1,data/train/audio/000343.wav,data/train/view1/rgb/000343.mp4,data/train/view2/rgb/000343.mp4,data/train/view3/rgb/000343.mp4,data/train/view4/rgb/000343.mp4
344,4,2,0,1,88.0,56.0,91.0,-1.0,296.0,86.0,1,2,0.34,89.0,175.0,-1,-1,-1,data/train/audio/000344.wav,data/train/view1/rgb/000344.mp4,data/train/view2/rgb/000344.mp4,data/train/view3/rgb/000344.mp4,data/train/view4/rgb/000344.mp4
345,7,1,1,0,193.0,193.0,241.0,69.0,3209.397,59.0,1,1,0.34,717.0,776.0,-1,-1,-1,data/train/audio/000345.wav,data/train/view1/rgb/000345.mp4,data/train/view2/rgb/000345.mp4,data/train/view3/rgb/000345.mp4,data/train/view4/rgb/000345.mp4
346,7,2,1,0,193.0,193.0,241.0,69.0,3209.397,59.0,2,1,0.82,1489.0,1548.0,-1,-1,-1,data/train/audio/000346.wav,data/train/view1/rgb/000346.mp4,data/train/view2/rgb/000346.mp4,data/train/view3/rgb/000346.mp4,data/train/view4/rgb/000346.mp4
347,2,2,0,1,69.0,42.0,72.0,-1.0,185.0,2.0,1,2,0.34,63.0,65.0,-1,-1,-1,data/train/audio/000347.wav,data/train/view1/rgb/000347.mp4,data/train/view2/rgb/000347.mp4,data/train/view3/rgb/000347.mp4,data/train/view4/rgb/000347.mp4
348,4,1,0,1,88.0,56.0,91.0,-1.0,296.0,86.0,3,1,1.0,148.0,234.0,-1,-1,-1,data/train/audio/000348.wav,data/train/view1/rgb/000348.mp4,data/train/view2/rgb/000348.mp4,data/train/view3/rgb/000348.mp4,data/train/view4/rgb/000348.mp4
349,5,1,0,0,81.0,67.0,136.0,-1.0,363.0,134.0,0,0,0.0,0.0,134.0,-1,-1,-1,data/train/audio/000349.wav,data/train/view1/rgb/000349.mp4,data/train/view2/rgb/000349.mp4,data/train/view3/rgb/000349.mp4,data/train/view4/rgb/000349.mp4
350,9,1,0,1,80.0,80.0,131.0,45.0,471.6,15.0,0,0,0.0,0.0,15.0,-1,-1,-1,data/train/audio/000350.wav,data/train/view1/rgb/000350.mp4,data/train/view2/rgb/000350.mp4,data/train/view3/rgb/000350.mp4,data/train/view4/rgb/000350.mp4
351,7,0,1,1,193.0,193.0,241.0,69.0,3209.397,59.0,0,0,0.0,0.0,59.0,-1,-1,-1,data/train/audio/000351.wav,data/train/view1/rgb/000351.mp4,data/train/view2/rgb/000351.mp4,data/train/view3/rgb/000351.mp4,data/train/view4/rgb/000351.mp4
352,6,2,1,0,49.0,59.0,175.0,-1.0,128.0,15.0,2,1,0.82,53.0,68.0,-1,-1,-1,data/train/audio/000352.wav,data/train/view1/rgb/000352.mp4,data/train/view2/rgb/000352.mp4,data/train/view3/rgb/000352.mp4,data/train/view4/rgb/000352.mp4
353,6,1,0,1,49.0,59.0,175.0,-1.0,128.0,15.0,3,1,1.0,64.0,79.0,-1,-1,-1,data/train/audio/000353.wav,data/train/view1/rgb/000353.mp4,data/train/view2/rgb/000353.mp4,data/train/view3/rgb/000353.mp4,data/train/view4/rgb/000353.mp4
354,6,2,0,1,49.0,59.0,175.0,-1.0,128.0,15.0,1,1,0.34,22.0,37.0,-1,-1,-1,data/train/audio/000354.wav,data/train/view1/rgb/000354.mp4,data/train/view2/rgb/000354.mp4,data/train/view3/rgb/000354.mp4,data/train/view4/rgb/000354.mp4
355,7,1,0,1,193.0,193.0,241.0,69.0,3209.397,59.0,1,2,0.34,1291.0,1350.0,-1,-1,-1,data/train/audio/000355.wav,data/train/view1/rgb/000355.mp4,data/train/view2/rgb/000355.mp4,data/train/view3/rgb/000355.mp4,data/train/view4/rgb/000355.mp4
356,1,2,0,0,98.0,61.0,119.0,-1.0,520.0,10.0,3,1,1.0,260.0,270.0,-1,-1,-1,data/train/audio/000356.wav,data/train/view1/rgb/000356.mp4,data/train/view2/rgb/000356.mp4,data/train/view3/rgb/000356.mp4,data/train/view4/rgb/000356.mp4
357,6,2,0,1,49.0,59.0,175.0,-1.0,128.0,15.0,3,1,1.0,64.0,79.0,-1,-1,-1,data/train/audio/000357.wav,data/train/view1/rgb/000357.mp4,data/train/view2/rgb/000357.mp4,data/train/view3/rgb/000357.mp4,data/train/view4/rgb/000357.mp4
358,2,1,0,1,69.0,42.0,72.0,-1.0,185.0,2.0,2,1,0.82,76.0,78.0,-1,-1,-1,data/train/audio/000358.wav,data/train/view1/rgb/000358.mp4,data/train/view2/rgb/000358.mp4,data/train/view3/rgb/000358.mp4,data/train/view4/rgb/000358.mp4
359,6,2,1,0,49.0,59.0,175.0,-1.0,128.0,15.0,2,2,0.82,95.0,110.0,-1,-1,-1,data/train/audio/000359.wav,data/train/view1/rgb/000359.mp4,data/train/view2/rgb/000359.mp4,data/train/view3/rgb/000359.mp4,data/train/view4/rgb/000359.mp4
360,8,1,1,0,135.0,135.0,164.0,56.0,1239.84,31.0,2,1,0.82,602.0,633.0,-1,-1,-1,data/train/audio/000360.wav,data/train/view1/rgb/000360.mp4,data/train/view2/rgb/000360.mp4,data/train/view3/rgb/000360.mp4,data/train/view4/rgb/000360.mp4
361,1,1,1,0,98.0,61.0,119.0,-1.0,520.0,10.0,0,0,0.0,0.0,10.0,-1,-1,-1,data/train/audio/000361.wav,data/train/view1/rgb/000361.mp4,data/train/view2/rgb/000361.mp4,data/train/view3/rgb/000361.mp4,data/train/view4/rgb/000361.mp4
362,3,0,0,0,69.0,39.0,85.0,-1.0,202.0,3.0,1,1,0.34,36.0,39.0,-1,-1,-1,data/train/audio/000362.wav,data/train/view1/rgb/000362.mp4,data/train/view2/rgb/000362.mp4,data/train/view3/rgb/000362.mp4,data/train/view4/rgb/000362.mp4
363,9,0,1,0,80.0,80.0,131.0,45.0,471.6,15.0,0,0,0.0,0.0,15.0,-1,-1,-1,data/train/audio/000363.wav,data/train/view1/rgb/000363.mp4,data/train/view2/rgb/000363.mp4,data/train/view3/rgb/000363.mp4,data/train/view4/rgb/000363.mp4
364,3,2,1,0,69.0,39.0,85.0,-1.0,202.0,3.0,2,2,0.82,147.6,150.6,-1,-1,-1,data/train/audio/000364.wav,data/train/view1/rgb/000364.mp4,data/train/view2/rgb/000364.mp4,data/train/view3/rgb/000364.mp4,data/train/view4/rgb/000364.mp4
365,5,1,0,0,81.0,67.0,136.0,-1.0,363.0,134.0,3,2,1.0,327.0,461.0,-1,-1,-1,data/train/audio/000365.wav,data/train/view1/rgb/000365.mp4,data/train/view2/rgb/000365.mp4,data/train/view3/rgb/000365.mp4,data/train/view4/rgb/000365.mp4
366,4,0,1,0,88.0,56.0,91.0,-1.0,296.0,86.0,1,2,0.34,89.0,175.0,-1,-1,-1,data/train/audio/000366.wav,data/train/view1/rgb/000366.mp4,data/train/view2/rgb/000366.mp4,data/train/view3/rgb/000366.mp4,data/train/view4/rgb/000366.mp4
367,5,2,0,1,81.0,67.0,136.0,-1.0,363.0,134.0,1,1,0.34,71.0,205.0,-1,-1,-1,data/train/audio/000367.wav,data/train/view1/rgb/000367.mp4,data/train/view2/rgb/000367.mp4,data/train/view3/rgb/000367.mp4,data/train/view4/rgb/000367.mp4
368,3,1,1,0,69.0,39.0,85.0,-1.0,202.0,3.0,0,0,0.0,0.0,3.0,-1,-1,-1,data/train/audio/000368.wav,data/train/view1/rgb/000368.mp4,data/train/view2/rgb/000368.mp4,data/train/view3/rgb/000368.mp4,data/train/view4/rgb/000368.mp4
369,4,1,1,1,88.0,56.0,91.0,-1.0,296.0,86.0,3,1,1.0,148.0,234.0,-1,-1,-1,data/train/audio/000369.wav,data/train/view1/rgb/000369.mp4,data/train/view2/rgb/000369.mp4,data/train/view3/rgb/000369.mp4,data/train/view4/rgb/000369.mp4
370,4,0,1,0,88.0,56.0,91.0,-1.0,296.0,86.0,2,1,0.82,122.0,208.0,-1,-1,-1,data/train/audio/000370.wav,data/train/view1/rgb/000370.mp4,data/train/view2/rgb/000370.mp4,data/train/view3/rgb/000370.mp4,data/train/view4/rgb/000370.mp4
371,1,2,1,0,98.0,61.0,119.0,-1.0,520.0,10.0,2,2,0.82,399.0,409.0,-1,-1,-1,data/train/audio/000371.wav,data/train/view1/rgb/000371.mp4,data/train/view2/rgb/000371.mp4,data/train/view3/rgb/000371.mp4,data/train/view4/rgb/000371.mp4
372,3,0,0,1,69.0,39.0,85.0,-1.0,202.0,3.0,3,2,1.0,182.0,185.0,-1,-1,-1,data/train/audio/000372.wav,data/train/view1/rgb/000372.mp4,data/train/view2/rgb/000372.mp4,data/train/view3/rgb/000372.mp4,data/train/view4/rgb/000372.mp4
373,5,2,0,1,81.0,67.0,136.0,-1.0,363.0,134.0,3,1,1.0,182.0,316.0,-1,-1,-1,data/train/audio/000373.wav,data/train/view1/rgb/000373.mp4,data/train/view2/rgb/000373.mp4,data/train/view3/rgb/000373.mp4,data/train/view4/rgb/000373.mp4
374,6,2,0,1,49.0,59.0,175.0,-1.0,128.0,15.0,2,1,0.82,53.0,68.0,-1,-1,-1,data/train/audio/000374.wav,data/train/view1/rgb/000374.mp4,data/train/view2/rgb/000374.mp4,data/train/view3/rgb/000374.mp4,data/train/view4/rgb/000374.mp4
375,5,0,1,0,81.0,67.0,136.0,-1.0,363.0,134.0,3,2,1.0,327.0,461.0,-1,-1,-1,data/train/audio/000375.wav,data/train/view1/rgb/000375.mp4,data/train/view2/rgb/000375.mp4,data/train/view3/rgb/000375.mp4,data/train/view4/rgb/000375.mp4
376,7,0,0,1,193.0,193.0,241.0,69.0,3209.397,59.0,2,2,0.82,2680.0,2739.0,-1,-1,-1,data/train/audio/000376.wav,data/train/view1/rgb/000376.mp4,data/train/view2/rgb/000376.mp4,data/train/view3/rgb/000376.mp4,data/train/view4/rgb/000376.mp4
377,1,2,1,0,98.0,61.0,119.0,-1.0,520.0,10.0,1,2,0.34,195.0,205.0,-1,-1,-1,data/train/audio/000377.wav,data/train/view1/rgb/000377.mp4,data/train/view2/rgb/000377.mp4,data/train/view3/rgb/000377.mp4,data/train/view4/rgb/000377.mp4
378,9,2,0,1,80.0,80.0,131.0,45.0,471.6,15.0,1,2,0.34,159.0,174.0,-1,-1,-1,data/train/audio/000378.wav,data/train/view1/rgb/000378.mp4,data/train/view2/rgb/000378.mp4,data/train/view3/rgb/000378.mp4,data/train/view4/rgb/000378.mp4
